alpha,beta,persv,beta_untrans,alpha_untrans,persv_untrans,id
0.4541874919157622,1.7738996788462473,1.8087892402860006,-0.29564994647437454,-0.18376543440781978,1.8087892402860006,id71
0.13413631094883882,8.763689984627593,-1.5951265856552002,1.460614997437932,-1.864870964436278,-1.5951265856552002,id72
0.41496374440195927,3.629293832403137,-0.28739486554914406,0.6048823054005229,-0.34348266716523423,-0.28739486554914406,id73
0.7316265949087225,7.908000516336132,0.18571497928906155,-1.3180000860560221,1.0028909542179685,0.18571497928906155,id74
0.16094944526521635,7.442177762529768,-0.21097787557326042,-1.240362960421628,-1.6511806494823955,-0.21097787557326042,id75
0.6120938425609076,8.146326347254202,0.4186547027178065,1.3577210578757004,0.4561221601756562,0.4186547027178065,id76
0.2787392416172438,5.313742022508563,-2.1130990891962815,-0.8856236704180939,-0.9507240070785482,-2.1130990891962815,id77
0.4298472965820055,11.19999322237583,-0.5017637638738559,1.8666655370626384,-0.282474204294753,-0.5017637638738559,id78
0.3955517679302751,9.816426847376022,0.5495320327268624,1.636071141229337,-0.42403435777911813,0.5495320327268624,id79
0.542329072337391,11.604625619757341,1.6689528954591946,-1.9341042699595568,0.16972253441876628,1.6689528954591946,id80
0.31999721400400505,11.591655788089126,0.40390774024334053,-1.9319426313481876,-0.7537846056963047,0.40390774024334053,id81
0.16521428930866408,4.729960241240553,2.077798695800968,-0.7883267068734255,-1.6199317036401113,2.077798695800968,id82
0.31975334726945814,0.845545511274465,-0.6584784375700233,0.1409242518790775,-0.7549055482055753,-0.6584784375700233,id83
0.09900174732215614,1.9862187321501201,0.3184834101904284,-0.33103645535835335,-2.2083658185946042,0.3184834101904284,id84
0.562116917428217,3.721084333208232,-0.8154028983387995,0.620180722201372,0.2497579264098595,-0.8154028983387995,id85
0.36057268135448683,4.208799322428025,0.45289046650377707,-0.701466553738004,-0.5728794121140353,0.45289046650377707,id86
0.21652699839981734,4.27813062074737,-2.0195782983764494,0.7130217701245617,-1.2860213588987714,-2.0195782983764494,id87
0.08893602656481896,8.394487436520384,1.4117772680747993,-1.399081239420064,-2.326695809476992,1.4117772680747993,id88
0.5316964303025947,8.586630156537103,0.8067439828649371,1.431105026089517,0.12695596791160746,0.8067439828649371,id89
0.6340631453538346,0.6252990057961294,-1.0952796772231734,-0.10421650096602157,0.549687757600053,-1.0952796772231734,id90
0.12219149887701539,9.591747290144289,-2.187327398054827,1.5986245483573815,-1.9718389847593336,-2.187327398054827,id91
0.20738339103935477,10.399438551237585,-0.5821202877793304,1.7332397585395976,-1.34077042476041,-0.5821202877793304,id92
0.18468476876116782,0.21484167631570295,-0.018908472283689175,0.03580694605261716,-1.4849244061967872,-0.018908472283689175,id93
0.3463540346876546,5.428122259237113,-0.4193553039866545,0.9046870432061854,-0.6351043938743819,-0.4193553039866545,id94
0.05888218314034505,3.8817812929135327,1.0982833878398792,-0.6469635488189222,-2.7715297841126967,1.0982833878398792,id95
0.20478336423833715,1.3788490659962136,-2.0611927991235883,0.22980817766603562,-1.356661914785879,-2.0611927991235883,id96
0.11322862389727771,4.244641792438483,0.20596128611671774,0.7074402987397472,-2.058178204395671,0.20596128611671774,id97
0.047717923870375364,4.81570409864408,0.5914497577689442,-0.8026173497740132,-2.9935541995642163,0.5914497577689442,id98
0.4077131731650444,6.333633857710286,0.31967536932414864,-1.0556056429517142,-0.37342710210775254,0.31967536932414864,id99
0.1316767941720131,3.0489426812349536,0.23283608074967058,-0.5081571135391589,-1.886213611260275,0.23283608074967058,id100
0.1135652070840275,2.281584018729609,0.06608462286308905,0.3802640031216015,-2.0548303834522645,0.06608462286308905,id101
0.10589203405017195,0.977647911819928,-0.9347848948975161,0.16294131863665468,-2.1334065068190258,-0.9347848948975161,id102
0.20197224718003798,0.11123830759620378,1.1138220640459724,0.01853971793270063,-1.3740130770504713,1.1138220640459724,id103
0.3088652594517243,8.806118011940615,0.7106710047229728,-1.467686335323436,-0.8054296700720021,0.7106710047229728,id104
0.49219387619784927,0.982917416475687,1.1952084551134046,0.1638195694126145,-0.031227032489514195,1.1952084551134046,id105
0.1439056140468201,0.9477101246470345,-0.006315771335430097,0.1579516874411724,-1.78322300736582,-0.006315771335430097,id106
0.20676088297789258,5.61189258006741,0.1480537110820507,0.935315430011235,-1.3445617400249494,0.1480537110820507,id107
0.11291539666784567,5.084412032293318,1.705983506258334,0.8474020053822197,-2.0613015229547615,1.705983506258334,id108
0.23044869359298142,10.618625634876766,-0.7821265788893014,1.7697709391461276,-1.205779375837796,-0.7821265788893014,id109
0.4097139353252716,6.510680723879645,-0.4135851724349367,1.0851134539799407,-0.36514807731575083,-0.4135851724349367,id110
0.1081515758549544,1.5974951746370374,-0.6111903105564923,-0.26624919577283956,-2.1097624667471093,-0.6111903105564923,id111
0.4752979013626272,0.1944361340762821,-0.0467968500110366,-0.03240602234604702,-0.09888890215978041,-0.0467968500110366,id112
0.3243744947497797,6.576769647097545,1.693197016358164,1.0961282745162575,-0.7337402399121353,1.693197016358164,id113
0.350772600435961,2.7171138090373286,0.5460145769539414,-0.4528523015062214,-0.615644888363251,0.5460145769539414,id114
0.28037266367331976,2.247084373473551,1.1723089990337277,-0.3745140622455918,-0.9426138296379211,1.1723089990337277,id115
0.13461957098217353,2.535159451924167,0.8954401800801757,0.42252657532069454,-1.8607164048827425,0.8954401800801757,id116
0.275677784770538,1.9212539380476792,-0.7439089579403162,0.3202089896746132,-0.9660036048033149,-0.7439089579403162,id117
0.2527612833241511,2.1990290994346,1.1027713694993373,-0.36650484990576665,-1.0839392021157184,1.1027713694993373,id118
0.03913896974063935,1.346461955492145,-1.9122282859533632,-0.2244103259153575,-3.2007111497962075,-1.9122282859533632,id119
0.4602708411590096,2.565753707552415,-2.101592599449119,-0.4276256179254025,-0.15925235468884658,-2.101592599449119,id120
0.5713492369624069,1.0338192498835548,-0.7393101110296568,0.1723032083139258,0.2873581308745312,-0.7393101110296568,id121
0.5260258537746618,1.1969840937004275,-0.8955905230823593,0.19949734895007126,0.10419758681355429,-0.8955905230823593,id122
0.5260709712368237,6.089787263098334,0.03146663100077963,-1.0149645438497223,0.10437854780478362,0.03146663100077963,id123
0.23798768612579882,3.9211085994705446,0.0317162709470316,0.6535180999117575,-1.1637437821302363,0.0317162709470316,id124
0.21243602814424728,0.4060663496083494,0.6056839005444306,0.0676777249347249,-1.31030370248847,0.6056839005444306,id125
0.25090200577646726,5.281341917720979,-1.011605097831355,-0.8802236529534965,-1.0938073607018148,-1.011605097831355,id126
0.5870782525258845,4.302587211044596,0.8289895762034062,0.7170978685074327,0.35190001860624065,0.8289895762034062,id127
0.29524101661078744,14.874363916600046,2.61017932815031,-2.4790606527666745,-0.870063848596383,2.61017932815031,id128
0.029632474759512247,1.2908791495238352,0.06271566836854009,-0.2151465249206392,-3.4888040115492727,0.06271566836854009,id129
0.24297706119200987,6.397850431492426,-0.31915606954132125,-1.0663084052487377,-1.1364265147366568,-0.31915606954132125,id130
0.5494321540462637,12.190121769904433,-0.8102940627385993,2.0316869616507387,0.19837663053690968,-0.8102940627385993,id131
0.044643788232038586,10.56077137752397,-0.7548975119155562,-1.7601285629206616,-3.0633690912491365,-0.7548975119155562,id132
0.13459372367256153,4.983431763657561,-0.15806974642514224,-0.8305719606095935,-1.8609382936329204,-0.15806974642514224,id133
0.12757756238655485,2.5050958183364034,-2.597486791938629,-0.4175159697227339,-1.9225492413240457,-2.597486791938629,id134
0.1737407302337352,14.4612892148319,-1.0451804197163248,2.4102148691386502,-1.5593444783357449,-1.0451804197163248,id135
0.5069928041054443,1.3038629034471478,1.0668627021765404,0.21731048390785795,0.02797304033338266,1.0668627021765404,id136
0.2060364310032796,3.1784326093809265,0.3218550060488748,0.5297387682301544,-1.3489845746347875,0.3218550060488748,id137
0.4590478980692756,6.056932503397913,-1.916852837994306,1.0094887505663188,-0.16417618104626608,-1.916852837994306,id138
0.25263819699795026,2.211090394148091,0.6889016581518472,0.3685150656913485,-1.0845909954089616,0.6889016581518472,id139
0.13175801774229748,2.2723441179851545,-1.2835858575608123,-0.3787240196641924,-1.8855034159120687,-1.2835858575608123,id140
0.3494767373184676,4.3897252641903,0.8964193829788533,-0.7316208773650501,-0.6213400589765992,0.8964193829788533,id141
0.1747060185816848,5.690078670299879,0.3779922154321539,0.9483464450499799,-1.5526349964726638,0.3779922154321539,id142
0.3128723047114956,5.4640400938619385,0.25563733710292175,-0.9106733489769897,-0.7867250136032304,0.25563733710292175,id143
0.1826385029174956,4.463350675936517,-0.7188574969875547,-0.7438917793227527,-1.498572660604568,-0.7188574969875547,id144
0.4144322490888608,7.357156388400846,1.7304561683132373,1.226192731400141,-0.345672381887538,1.7304561683132373,id145
0.48625294127545665,1.3339576467734455,0.9480999985128281,0.22232627446224093,-0.055002096873775885,0.9480999985128281,id146
0.2003095592981724,0.43388668334531405,1.143257709206192,-0.07231444722421901,-1.3843607372245996,1.143257709206192,id147
0.20756697356285275,3.046109677479575,-0.965261326694882,0.5076849462465959,-1.3396539412008213,-0.965261326694882,id148
0.27621463471291663,3.545340734342595,-0.9485037729088959,-0.5908901223904325,-0.9633166661498703,-0.9485037729088959,id149
0.4161691798940439,3.6444641805138844,-0.7447114445191906,0.6074106967523141,-0.33851938923414016,-0.7447114445191906,id150
0.12212674625527409,0.08819951263564633,-0.5442716093466962,0.014699918772607722,-1.9724428161147758,-0.5442716093466962,id151
0.5799429440789791,10.120497567241019,0.11338847240652876,-1.6867495945401698,0.3225391769419832,0.11338847240652876,id152
0.1366104737080515,2.606168507044048,1.0691870015653493,-0.4343614178406746,-1.843732333788729,1.0691870015653493,id153
0.5541788452766901,2.903029928329546,-1.045156675139811,-0.4838383213882577,0.21756958683907546,-1.045156675139811,id154
0.02144623630092451,5.696181604082994,-1.0660711688835023,-0.949363600680499,-3.820526564191564,-1.0660711688835023,id155
0.1834105004953687,8.559466408252405,-2.0229508347956453,1.4265777347087343,-1.4934097072108636,-2.0229508347956453,id156
0.4311533028557168,0.6520328734438882,2.573953690089218,0.10867214557398136,-0.2771472548296757,2.573953690089218,id157
0.18005006580259553,7.574440550001714,0.7043730803170682,1.262406758333619,-1.5160083269742168,0.7043730803170682,id158
0.6726201030094274,5.365032984159397,0.28860712037552333,0.8941721640265662,0.7200594262976854,0.28860712037552333,id159
0.14323604756374192,10.696720613364425,1.2666110970733047,1.7827867688940708,-1.7886684942832658,1.2666110970733047,id160
0.10191927383479946,5.705575808859241,-0.02145880928651788,-0.9509293014765402,-2.1760788928250676,-0.02145880928651788,id161
0.6147648714845907,3.181508978872225,-0.23139951792308902,-0.5302514964787042,0.46738600062446234,-0.23139951792308902,id162
0.2920420281081601,3.826183410853452,-0.22751964963432003,0.637697235142242,-0.8854870064087094,-0.22751964963432003,id163
0.19764904350103732,2.5968104257801734,1.170790997210794,0.43280173763002894,-1.40105316339278,1.170790997210794,id164
0.3387135293465059,3.7154897137433234,-0.24648045227371046,-0.6192482856238872,-0.6690324318067863,-0.24648045227371046,id165
0.21717039364904392,3.8754910040527566,-0.07589265087470809,-0.6459151673421261,-1.2822327862965213,-0.07589265087470809,id166
0.052541516770915585,2.5249889592041423,-1.8773485403177452,0.4208314932006904,-2.892179466104169,-1.8773485403177452,id167
0.5335437370946572,0.05657427111544418,-0.46770009178414684,0.009429045185907363,0.13437678875267123,-0.46770009178414684,id168
0.40474250291865704,5.712420152172134,-0.22658181505990735,0.9520700253620225,-0.38574301049197246,-0.22658181505990735,id169
0.5704465742786702,7.177081647742366,-2.2193466239989967,1.1961802746237276,0.283673393535818,-2.2193466239989967,id170
0.5279512088582621,1.0606323924946959,-0.6730750074809042,-0.17677206541578266,0.1119215206648767,-0.6730750074809042,id171
0.6232178109387304,1.9478983949438322,0.6015923372082054,-0.3246497324906387,0.5032288013206492,0.6015923372082054,id172
0.35228986347625485,3.7365571976961722,0.9562595138696807,-0.622759532949362,-0.6089889635826027,0.9562595138696807,id173
0.1964902201143725,10.86313708881791,0.9663933983188453,-1.8105228481363183,-1.408376697049341,0.9663933983188453,id174
0.10753914926843093,1.5112384778845138,0.893834414528048,0.25187307964741895,-2.1161276874534045,0.893834414528048,id175
0.19611022260091118,2.0580815355104574,1.0144101747633858,-0.3430135892517429,-1.4107853056196857,1.0144101747633858,id176
0.0729661165164708,1.2987481640846843,1.255592807692461,-0.21645802734744737,-2.5419949405745994,1.255592807692461,id177
0.31646905618513466,2.3180219585468764,0.4491081004429995,-0.38633699309114605,-0.7700464596914404,0.4491081004429995,id178
0.04036916820943002,4.921091242745246,-0.2669628156193165,-0.8201818737908743,-3.168482329808374,-0.2669628156193165,id179
0.3158292111233102,0.09621846582775229,0.49603360913862204,-0.016036410971292048,-0.773005981444066,0.49603360913862204,id180
0.6582447013302573,3.483015091367304,-0.13781414934175598,-0.580502515227884,0.655481768708851,-0.13781414934175598,id181
0.1372032943122298,4.096214302208155,0.07993572011194727,0.6827023837013593,-1.838715370317721,0.07993572011194727,id182
0.5767160563886043,0.4282749381627189,-1.2109834072548145,0.07137915636045315,0.30930682672916765,-1.2109834072548145,id183
0.08438622223338448,7.194288593747446,0.08567304249014247,1.1990480989579078,-2.3841904911702834,0.08567304249014247,id184
0.1214513303739288,11.336420264086891,2.028665190669245,1.8894033773478152,-1.9787576974433707,2.028665190669245,id185
0.35437826753079493,4.44617101026557,-1.6118223825722555,0.7410285017109284,-0.5998488838410221,-1.6118223825722555,id186
0.6614743929181497,8.373478678406089,1.6373428942860913,1.395579779734348,0.6698715339936208,1.6373428942860913,id187
0.2700047501217291,3.2597984208282473,-1.6323386345550779,0.5432997368047079,-0.9945984752181389,-1.6323386345550779,id188
0.12355348230076497,0.492774056263917,-0.912457356342966,0.0821290093773195,-1.9592015670788285,-0.912457356342966,id189
0.660061299233161,8.682092964385957,0.06454729616604253,-1.447015494064326,0.663567398840176,0.06454729616604253,id190
0.46860231709510036,12.675548862447478,-1.3646188701456845,-2.1125914770745795,-0.12575620217659578,-1.3646188701456845,id191
0.4247184280717536,3.371698858713363,0.5351102849035391,-0.5619498097855605,-0.3034331840726696,0.5351102849035391,id192
0.23567605348950574,5.697453533997206,0.9158905005956802,-0.9495755889995343,-1.1765335056886244,0.9158905005956802,id193
0.15549957270003406,1.151489070550854,-1.1135631567240556,-0.191914845091809,-1.6921022585217917,-1.1135631567240556,id194
0.4106317229696904,1.7134017237203256,-0.3956766142550198,-0.2855669539533876,-0.361354484741376,-0.3956766142550198,id195
0.5829794063531218,4.957652393811447,0.2221174229954915,0.8262753989685745,0.33501625632334653,0.2221174229954915,id196
0.6061829179555859,2.827035283470308,0.14892466919195296,0.4711725472450513,0.43129524260859076,0.14892466919195296,id197
0.047411162843477996,0.29479287045229563,0.07445751655947143,-0.049132145075382605,-3.0003256660061473,0.07445751655947143,id198
0.45335992017767934,1.336556359710679,1.0659473663367713,-0.22275939328511318,-0.18710426070301878,1.0659473663367713,id199
0.33415105106144705,8.903447804485221,-0.6229498427429192,1.4839079674142037,-0.689469701990991,-0.6229498427429192,id200
0.5714089466539891,8.026884514847954,-0.16802396764397526,-1.337814085807992,0.28760193841420567,-0.16802396764397526,id201
0.30284055134552273,0.18281197292134935,0.7905932075640284,0.030468662153558226,-0.8338077149911357,0.7905932075640284,id202
0.3988013134370612,9.99125087696263,-0.5309201607756051,1.6652084794937716,-0.4104621416287172,-0.5309201607756051,id203
0.23214787629570047,0.2765501640625029,-0.2894345531295988,-0.04609169401041715,-1.196222600907153,-0.2894345531295988,id204
0.5724849758247984,1.1794303685227447,0.5080471137071789,0.19657172808712414,0.29199705995450254,0.5080471137071789,id205
0.16518176775564533,5.418730301254434,-0.698556330901925,0.903121716875739,-1.6201675248979504,-0.698556330901925,id206
0.04977706257273878,7.065661640411631,0.7186249030544068,-1.1776102734019385,-2.9491423410225517,0.7186249030544068,id207
0.6995284028294264,6.939877571407438,-2.0474602282980863,-1.1566462619012396,0.8450531668140433,-2.0474602282980863,id208
0.16052866822288894,0.20077667941842303,-1.4192928178136146,-0.033462779903070505,-1.6542997819399607,-1.4192928178136146,id209
0.17223268154989307,0.7297673843185241,-1.5052991808795722,-0.12162789738642067,-1.5698857362151477,-1.5052991808795722,id210
0.6539423046230922,3.18068149661651,0.9300011346119524,-0.5301135827694183,0.636413617534118,0.9300011346119524,id211
0.5019770768239957,10.575658006313574,-0.37933632573794696,-1.7626096677189291,0.007908348512703611,-0.37933632573794696,id212
0.3891887394056645,4.511480976909898,0.2500803912837523,-0.7519134961516496,-0.4507235917617177,0.2500803912837523,id213
0.1830437430926036,1.9200966447159078,0.31275399448035357,-0.3200161074526513,-1.4958603947391773,0.31275399448035357,id214
0.7139218314898967,11.146590751906142,0.04659105559415186,1.8577651253176906,0.9145083866956134,0.04659105559415186,id215
0.2486617322451622,3.7350933570515097,-0.031122385348979643,-0.622515559508585,-1.105762505642417,-0.031122385348979643,id216
0.750576297486802,5.157200276727698,1.0909672043791,0.8595333794546163,1.101688241239426,1.0909672043791,id217
0.38558392923680584,0.12135202562461206,1.387473359825368,0.02022533760410201,-0.4659134537550875,1.387473359825368,id218
0.5915730901293987,1.0505681828029152,-0.7107486537096156,-0.1750946971338192,0.37047226811940015,-0.7107486537096156,id219
0.2520802673646061,12.167647683538238,1.0429230458486065,-2.0279412805897064,-1.087548104823044,1.0429230458486065,id220
0.3685252602722331,1.5510703479958456,-0.41603434124062183,0.2585117246659743,-0.5385486823723855,-0.41603434124062183,id221
0.3220708130222584,1.376120637951627,0.6666893600438132,-0.22935343965860452,-0.7442714009155358,0.6666893600438132,id222
0.1926166778667194,4.8942905935094,-1.4194461379161312,0.8157150989182332,-1.4330964630423395,-1.4194461379161312,id223
0.11439357749842674,5.355261577939097,-0.6020378299363968,0.8925435963231828,-2.046627696893616,-0.6020378299363968,id224
0.6214599097260541,2.8095334166408055,0.18641125221129168,0.46825556944013424,0.4957494171100971,0.18641125221129168,id225
0.12026527982225055,1.111145045568497,0.37355561200162285,-0.18519084092808283,-1.989920439639862,0.37355561200162285,id226
0.2960777931393,0.3833354535293572,1.5730350538203068,-0.06388924225489287,-0.86604561397983,1.5730350538203068,id227
0.2983128967854102,1.991259494759337,1.6707295667435198,-0.3318765824598895,-0.855344657880656,1.6707295667435198,id228
0.37482245224741206,0.3849284359052064,-0.09810239242953965,0.0641547393175344,-0.5115832326195325,-0.09810239242953965,id229
0.21668533609559626,2.0657069042091045,-0.7774095525761691,-0.34428448403485074,-1.285088247768045,-0.7774095525761691,id230
0.41560428352014306,1.7773881797630122,-0.6497416153264935,0.29623136329383537,-0.34084478406951413,-0.6497416153264935,id231
0.12649605961069774,0.6278516419657372,-1.341974107959328,0.10464194032762286,-1.9323014822393225,-1.341974107959328,id232
0.743050440951363,0.9346475338163229,1.0134872673563609,-0.15577458896938715,1.0618841332998739,1.0134872673563609,id233
0.20566541429256224,0.19500282730770363,-0.30054835523178347,-0.032500471217950605,-1.3512541191853602,-0.30054835523178347,id234
0.4846347925809366,6.601239490657912,-0.43248038146786105,-1.1002065817763187,-0.061480187662809715,-0.43248038146786105,id235
0.247583973813415,2.224960742912603,-0.17292144267640255,-0.3708267904854338,-1.1115395846899767,-0.17292144267640255,id236
0.43983974207172405,2.253305293912053,-1.7472592544439358,-0.3755508823186755,-0.241812479658003,-1.7472592544439358,id237
0.10488950831364396,0.7261284021733193,-2.479057724795378,0.12102140036221988,-2.1440396707286853,-2.479057724795378,id238
